year,lat,lon,num_taps,num_hh,wp_pop_last,num_kiosks,num_scheme_tanks,wp_revenue_model,volume_method,country_name,wp_m3,wp_revenue_USD,quarters_used,wp_type_cat,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,wp_count_within_500m,wp_count_within_1000m,wp_count_within_2000m,wp_count_within_10000m,wp_count_within_20000m,pop_served_last_within_500m,pop_served_last_within_1000m,pop_served_last_within_2000m,pop_served_last_within_5000m,pop_served_last_within_10000m,pop_served_last_within_20000m,Population_Within_500m,Population_Within_1000m,Population_Within_2000m,Population_Within_5000m,Population_Within_10000m,Population_Within_20000m
2024,0.0000,0.0000,0,0,67,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,21,43,140,241,310,4916,11528,55596,74816,88836,109236,743.8703762,2468.435167,14214.25876,20567.27893,32623.35832,51866.60738
2022,0.0000,0.0000,0,0,234,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,13,33,38,53,116,4196,8168,11256,12176,14368,23920,1734.38146,6782.029571,9509.194901,10633.55254,13047.42392,18795.55698
2023,0.0000,0.0000,0,0,259,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,13,33,38,53,116,6680,18040,22194,23134,25754,41212,1734.38146,6782.029571,9509.194901,10633.55254,13047.42392,18795.55698
2022,0.0000,0.0000,0,0,108,,,waterpoint,,1,0,49.76,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,14,36,50,116,96,2984,10304,12680,14552,24424,1100.435133,2356.366535,9066.628597,10478.05627,12775.34097,18781.57851
2023,0.0000,0.0000,0,0,147,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,14,36,50,116,2200,5304,20848,23582,25666,41660,1100.435133,2356.366535,9066.628597,10478.05627,12775.34097,18781.57851
2024,0.0000,0.0000,0,0,67,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,7,14,36,50,116,2684,3896,14324,14824,16516,21648,1100.435133,2356.366535,9066.628597,10478.05627,12775.34097,18781.57851
2022,0.0000,0.0000,0,0,50,,,waterpoint,,1,0,48.53,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,18,56,0,0,0,0,0,3340,78.08328439,78.08328439,299.3192568,1431.52688,4216.497357,17074.21152
2023,0.0000,0.0000,0,0,50,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,18,56,0,0,2114,7428,9708,37266,78.08328439,78.08328439,299.3192568,1431.52688,4216.497357,17074.21152
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,2,2,7,18,56,0,0,628,3056,4828,27508,78.08328439,78.08328439,299.3192568,1431.52688,4216.497357,17074.21152
2023,0.0000,0.0000,0,0,137,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,10,39,107,248,310,3212,12870,35538,70468,86226,117496,561.6980392,2564.075644,7133.565098,19867.70603,31789.38425,51529.80155
2024,0.0000,0.0000,0,0,61,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,10,39,107,248,310,4828,19016,41176,74840,89460,109200,561.6980392,2564.075644,7133.565098,19867.70603,31789.38425,51529.80155
2022,0.0000,0.0000,0,0,143,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,4,25,74,248,310,0,1580,3196,21388,27496,36588,528.2997774,1647.141547,5003.666857,19398.33035,30897.75046,51359.23006
2024,0.0000,0.0000,0,0,56,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,1,1,1,5,70,200,200,200,200,632,59284,478.3995768,478.3995768,492.4701526,843.4422545,3738.415549,41776.57943
2022,0.0000,0.0000,0,0,162,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,19,728,728,728,5000,5412,19040,472.045297,534.1565203,546.578765,2508.800953,4436.428493,18985.36402
2022,0.0000,0.0000,0,0,27,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,15,19,22,249,319,376,428,528,5560,34552,41772,163.9551033,223.1611129,302.1024589,6873.893385,39798.59725,53262.51588
2023,0.0000,0.0000,0,0,50,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,15,19,22,249,319,2350,3000,3650,15706,95112,120398,163.9551033,223.1611129,302.1024589,6873.893385,39798.59725,53262.51588
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,15,19,22,249,319,1000,1200,1400,11308,87364,111400,163.9551033,223.1611129,302.1024589,6873.893385,39798.59725,53262.51588
2022,0.0000,0.0000,0,0,13,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,6,20,22,248,319,100,476,584,5184,34608,41828,66.79652358,171.5456174,344.6375287,5748.64091,41498.34098,53400.15437
2023,0.0000,0.0000,0,0,50,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,6,20,22,248,319,650,3000,3650,13072,98694,120398,66.79652358,171.5456174,344.6375287,5748.64091,41498.34098,53400.15437
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,6,20,22,248,319,200,1200,1400,11220,94644,111400,66.79652358,171.5456174,344.6375287,5748.64091,41498.34098,53400.15437
2022,0.0000,0.0000,0,0,25,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,6,8,25,239,322,52,52,736,5236,34208,42280,40.98877583,83.49565447,347.6737344,4882.927632,41331.51882,53653.79712
2023,0.0000,0.0000,0,0,50,0,,waterpoint,unmeasured,1,0,11.24,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,6,8,25,239,322,650,1300,4166,11750,96958,120946,40.98877583,83.49565447,347.6737344,4882.927632,41331.51882,53653.79712
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,6,8,25,239,322,200,400,1600,7420,93832,111684,40.98877583,83.49565447,347.6737344,4882.927632,41331.51882,53653.79712
2022,0.0000,0.0000,0,0,19,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,15,18,22,253,319,408,460,560,8980,34584,41804,129.0387387,217.0887016,499.5685887,8490.169656,42714.96154,53757.79526
2023,0.0000,0.0000,0,0,50,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,15,18,22,253,319,2350,3000,3650,17258,101534,120398,129.0387387,217.0887016,499.5685887,8490.169656,42714.96154,53757.79526
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,15,18,22,253,319,1000,1200,1400,11700,95364,111400,129.0387387,217.0887016,499.5685887,8490.169656,42714.96154,53757.79526
2022,0.0000,0.0000,0,0,27,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,15,15,22,251,319,376,376,528,8948,34552,41772,160.9188977,212.5343932,352.2280428,8052.617753,41182.35007,53299.49954
2023,0.0000,0.0000,0,0,50,0,,waterpoint,unmeasured,1,0,39.74,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,15,15,22,251,319,2350,2350,3650,17914,97534,120398,160.9188977,212.5343932,352.2280428,8052.617753,41182.35007,53299.49954
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,15,15,22,251,319,1000,1000,1400,11988,91364,111400,160.9188977,212.5343932,352.2280428,8052.617753,41182.35007,53299.49954
2021,0.0000,0.0000,0,0,1000,,,,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,12,113,0,0,0,0,0,2754,8314.633553,9244.219913,9450.79466,10845.1742,14821.73807,71222.49178
2022,0.0000,0.0000,0,0,1000,,,waterpoint,,1,0,44.45,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,12,113,0,0,0,0,3384,23652,8314.633553,9244.219913,9450.79466,10845.1742,14821.73807,71222.49178
2023,0.0000,0.0000,0,0,1000,0,,waterpoint,unmeasured,1,0,39.74,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,12,113,1724,1724,1724,1724,8952,56952,8314.633553,9244.219913,9450.79466,10845.1742,14821.73807,71222.49178
2024,0.0000,0.0000,0,0,1000,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,5,5,5,12,113,1724,1724,1724,1724,4304,49688,8314.633553,9244.219913,9450.79466,10845.1742,14821.73807,71222.49178
2022,0.0000,0.0000,0,0,847,,,waterpoint,,1,0,27.2,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,101,323,3176,3176,3176,7360,10752,42992,1755.885347,2272.322213,6507.10452,16472.76156,30192.5177,64246.1267
2023,0.0000,0.0000,0,0,846,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,101,323,2104,4524,8754,12812,48226,123066,1755.885347,2272.322213,6507.10452,16472.76156,30192.5177,64246.1267
2024,0.0000,0.0000,0,0,170,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,5,7,11,101,323,1192,2212,4596,8996,39832,115372,1755.885347,2272.322213,6507.10452,16472.76156,30192.5177,64246.1267
2023,0.0000,0.0000,0,0,952,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,171,322,0,4312,6870,15400,77322,123014,774.6553,2685.471707,5577.51816,15761.78201,37813.26129,64051.39591
2024,0.0000,0.0000,0,0,255,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,1,7,10,171,322,0,1872,5872,9856,67544,114948,774.6553,2685.471707,5577.51816,15761.78201,37813.26129,64051.39591
2022,0.0000,0.0000,0,0,1000,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,236,323,0,0,0,7600,30108,41880,619.72424,723.0116133,3370.502559,14420.45149,43980.78159,63971.59168
2023,0.0000,0.0000,0,0,1000,0,,waterpoint,unmeasured,1,0,11.24,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,236,323,0,0,2420,16350,96024,122876,619.72424,723.0116133,3370.502559,14420.45149,43980.78159,63971.59168
2024,0.0000,0.0000,0,0,1000,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,2,2,4,236,323,0,0,1020,7276,86448,112828,619.72424,723.0116133,3370.502559,14420.45149,43980.78159,63971.59168
2022,0.0000,0.0000,0,0,794,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,92,324,3388,3388,3388,7388,10964,43740,1652.597973,2065.747467,6507.10452,17291.49823,28277.739,64517.83214
2023,0.0000,0.0000,0,0,794,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,92,324,2208,4628,8858,13838,43738,123028,1652.597973,2065.747467,6507.10452,17291.49823,28277.739,64517.83214
2024,0.0000,0.0000,0,0,298,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,5,7,11,92,324,680,1700,4084,12084,30484,114944,1652.597973,2065.747467,6507.10452,17291.49823,28277.739,64517.83214
2023,0.0000,0.0000,0,0,635,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,73,319,2540,2540,6852,18252,36244,121938,1600.954287,1962.460093,4338.06968,18491.47603,26825.11195,64379.84128
2024,0.0000,0.0000,0,0,298,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,3,3,9,73,319,1192,1192,3064,16084,25668,113888,1600.954287,1962.460093,4338.06968,18491.47603,26825.11195,64379.84128
2023,0.0000,0.0000,0,0,1000,0,,waterpoint,unmeasured,1,0,11.24,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,66,308,4000,4000,7384,13718,32454,121710,4234.782307,4699.575487,6403.817147,11206.68001,25346.11333,65574.4112
2024,0.0000,0.0000,0,0,1000,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,3,3,5,66,308,4000,4000,4680,8256,18660,107364,4234.782307,4699.575487,6403.817147,11206.68001,25346.11333,65574.4112
2022,0.0000,0.0000,0,0,284,,,waterpoint,,1,0,44.45,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,14,16,19,24,35,0,0,3188,3848,3848,4376,4925.769581,10241.80592,11681.58868,12069.67043,14277.96372,18381.86765
2023,0.0000,0.0000,0,0,571,0,,waterpoint,unmeasured,1,0,35.34,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,14,16,19,24,35,15048,16584,20584,23016,23016,27632,4925.769581,10241.80592,11681.58868,12069.67043,14277.96372,18381.86765
2024,0.0000,0.0000,0,0,256,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,14,16,19,24,35,9696,13092,16668,16668,16904,17904,4925.769581,10241.80592,11681.58868,12069.67043,14277.96372,18381.86765
2023,0.0000,0.0000,0,0,763,0,,waterpoint,unmeasured,1,0,14.69,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,16,19,24,35,4068,16200,20200,22632,22632,27248,3166.566159,8302.129146,11565.30946,12128.31055,14336.60383,18349.17858
2024,0.0000,0.0000,0,0,320,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,7,16,19,24,35,4016,12836,16412,16412,16648,17648,3166.566159,8302.129146,11565.30946,12128.31055,14336.60383,18349.17858
2023,0.0000,0.0000,0,0,695,0,,waterpoint,unmeasured,1,0,14.69,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,14,19,25,35,4204,14800,20336,22768,24840,27384,3107.926045,8268.256082,11433.18621,12069.67043,14424.564,18417.92572
2024,0.0000,0.0000,0,0,331,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,7,14,19,25,35,5700,11124,16368,16368,16604,17604,3107.926045,8268.256082,11433.18621,12069.67043,14424.564,18417.92572
2023,0.0000,0.0000,0,0,772,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,17,19,24,32,8274,20182,20182,22614,22614,27030,2814.725475,9441.058363,11665.74466,12069.67043,14292.62375,18334.51856
2024,0.0000,0.0000,0,0,432,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,8,17,19,24,32,6748,12388,15964,15964,16200,17000,2814.725475,9441.058363,11665.74466,12069.67043,14292.62375,18334.51856
2022,0.0000,0.0000,0,0,168,,,waterpoint,,1,0,27.2,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,39,56,70,112,151,10876,18436,23700,37432,41836,52612,3969.983691,9499.208888,12131.12008,16778.68918,20651.08902,49568.55657
2023,0.0000,0.0000,0,0,233,0,,waterpoint,unmeasured,1,0,49.15,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,39,56,70,112,151,14486,26104,33180,48740,52038,73261,3969.983691,9499.208888,12131.12008,16778.68918,20651.08902,49568.55657
2024,0.0000,0.0000,0,0,194,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,39,56,70,112,151,13012,18548,25056,40080,42748,59212,3969.983691,9499.208888,12131.12008,16778.68918,20651.08902,49568.55657
2024,0.0000,0.0000,0,0,59,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,0,0,0,28,40,0,0,0,0,18492,19880,205.2403992,205.2403992,234.5604562,1084.84211,14997.12313,18977.09486
2023,0.0000,0.0000,0,0,595,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,0,0,0,960,3810,35610,469.1209124,645.0412546,674.3613116,1334.062595,2111.044106,19335.67356
2023,0.0000,0.0000,0,0,50,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,48,0,0,500,2572,3464,38266,219.9004277,219.9004277,410.4807984,1055.522053,1729.883365,19326.38455
2023,0.0000,0.0000,0,0,1000,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,4,9,26,70,113,4000,11468,36736,64642,82704,100716,3331.553467,9083.68875,22917.44397,39701.67948,50872.32261,58470.37451
2024,0.0000,0.0000,0,0,523,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,4,9,26,70,113,4920,10328,24858,42350,58118,76078,3331.553467,9083.68875,22917.44397,39701.67948,50872.32261,58470.37451
2023,0.0000,0.0000,0,0,798,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,19,19,24,32,8222,20130,20130,22562,22562,26978,3855.587499,10657.84073,11718.83076,12069.67043,14233.98363,18371.76063
2024,0.0000,0.0000,0,0,356,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,8,19,19,24,32,6752,16268,16268,16268,16504,17304,3855.587499,10657.84073,11718.83076,12069.67043,14233.98363,18371.76063
2023,0.0000,0.0000,0,0,269,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,24,279,0,0,460,1818,8970,103654,263.8805133,263.8805133,454.4608839,850.2816538,4595.621926,43444.68339
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,1,1,3,24,279,0,0,200,948,4848,97964,263.8805133,263.8805133,454.4608839,850.2816538,4595.621926,43444.68339
2022,0.0000,0.0000,0,0,277,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,6,19,22,118,159,2340,8236,11296,35668,43092,52176,1570.299956,3162.716812,4180.094249,17180.63036,21098.61542,56690.08144
2023,0.0000,0.0000,0,0,564,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,6,19,22,118,159,3714,9712,11808,45920,54314,79697,1570.299956,3162.716812,4180.094249,17180.63036,21098.61542,56690.08144
2022,0.0000,0.0000,0,0,355,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,9,22,25,117,155,3316,10984,12220,35556,42780,51864,1691.94291,3848.340737,4430.317221,17119.29824,20969.14997,55110.29715
2023,0.0000,0.0000,0,0,443,0,,waterpoint,unmeasured,1,0,49.15,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,9,22,25,117,155,2918,12050,13234,46950,53432,73925,1691.94291,3848.340737,4430.317221,17119.29824,20969.14997,55110.29715
2024,0.0000,0.0000,0,0,417,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,9,22,25,117,155,2472,9640,11520,36848,42644,60328,1691.94291,3848.340737,4430.317221,17119.29824,20969.14997,55110.29715
2022,0.0000,0.0000,0,0,765,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,15,36,117,155,0,5972,13724,34480,41140,50224,763.0330771,1913.111918,6914.347173,17090.44854,20923.92053,54740.84646
2023,0.0000,0.0000,0,0,765,0,,waterpoint,unmeasured,1,0,49.15,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,15,36,117,155,0,5554,17534,47012,52788,73281,763.0330771,1913.111918,6914.347173,17090.44854,20923.92053,54740.84646
2024,0.0000,0.0000,0,0,1000,0,0,waterpoint,unmeasured,1,0,66.89,"1,2,3,4",Handpump,,,,,,,,,,,,,2,15,36,117,155,0,6020,13520,35920,40312,57996,763.0330771,1913.111918,6914.347173,17090.44854,20923.92053,54740.84646
2022,0.0000,0.0000,0,0,309,,,waterpoint,,1,0,27.2,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,5,83,117,155,0,3060,30660,36868,42964,52048,298.5781606,1614.533757,12476.74772,17116.48256,20909.9957,51734.79957
2023,0.0000,0.0000,0,0,309,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,5,83,117,155,0,2096,39012,48488,53700,74193,298.5781606,1614.533757,12476.74772,17116.48256,20909.9957,51734.79957
2024,0.0000,0.0000,0,0,470,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,2,5,83,117,155,0,4000,32524,38976,42432,60116,298.5781606,1614.533757,12476.74772,17116.48256,20909.9957,51734.79957
2022,0.0000,0.0000,0,0,209,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,20,52,73,117,151,4432,15264,26596,37268,43364,52448,2886.255553,7619.272321,12429.69824,16882.54088,20905.49145,49788.06166
2023,0.0000,0.0000,0,0,247,0,,waterpoint,unmeasured,1,0,49.15,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,20,52,73,117,151,6258,22094,35152,48616,53828,73137,2886.255553,7619.272321,12429.69824,16882.54088,20905.49145,49788.06166
2024,0.0000,0.0000,0,0,257,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,20,52,73,117,151,5444,17264,28804,39828,43284,58960,2886.255553,7619.272321,12429.69824,16882.54088,20905.49145,49788.06166
2022,0.0000,0.0000,0,0,207,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,23,54,70,117,151,5116,16856,23544,37276,43372,52456,3173.775263,8260.662444,12352.28909,16853.48692,20754.99879,49715.74217
2023,0.0000,0.0000,0,0,258,0,,waterpoint,unmeasured,1,0,49.15,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,23,54,70,117,151,7332,23822,33034,48594,53806,73115,3173.775263,8260.662444,12352.28909,16853.48692,20754.99879,49715.74217
2024,0.0000,0.0000,0,0,247,0,0,waterpoint,unmeasured,1,0,66.89,"1,2,3,4",Handpump,,,,,,,,,,,,,23,54,70,117,151,6228,17304,24844,39868,43324,59000,3173.775263,8260.662444,12352.28909,16853.48692,20754.99879,49715.74217
2022,0.0000,0.0000,0,0,161,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,34,54,70,115,151,8924,17040,23728,37460,42516,52640,3660.34708,9078.987773,12308.05529,16811.86453,20682.23271,49621.72902
2023,0.0000,0.0000,0,0,218,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,34,54,70,115,151,12494,23902,33114,48674,52938,73195,3660.34708,9078.987773,12308.05529,16811.86453,20682.23271,49621.72902
2024,0.0000,0.0000,0,0,193,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,34,54,70,115,151,10628,17520,25060,40084,43540,59216,3660.34708,9078.987773,12308.05529,16811.86453,20682.23271,49621.72902
2022,0.0000,0.0000,0,0,242,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,29,57,70,112,151,8148,18140,23404,37136,41540,52316,3715.639332,9211.689177,12009.47713,16756.57228,20531.02587,49569.31322
2023,0.0000,0.0000,0,0,423,0,,waterpoint,unmeasured,1,0,49.15,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,29,57,70,112,151,10852,25628,32704,48264,51562,72785,3715.639332,9211.689177,12009.47713,16756.57228,20531.02587,49569.31322
2024,0.0000,0.0000,0,0,243,0,0,waterpoint,unmeasured,1,0,66.89,"1,2,3,4",Handpump,,,,,,,,,,,,,29,57,70,112,151,8800,18352,24860,39884,42552,59016,3715.639332,9211.689177,12009.47713,16756.57228,20531.02587,49569.31322
2022,0.0000,0.0000,0,0,193,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,31,64,70,112,151,10192,20932,23600,37332,41736,52512,4135.860447,11025.27504,12064.76938,16789.74763,20446.27114,49721.76244
2023,0.0000,0.0000,0,0,301,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,31,64,70,112,151,13200,29754,32948,48508,51806,73029,4135.860447,11025.27504,12064.76938,16789.74763,20446.27114,49721.76244
2024,0.0000,0.0000,0,0,202,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,31,64,70,112,151,8960,21948,25024,40048,42716,59180,4135.860447,11025.27504,12064.76938,16789.74763,20446.27114,49721.76244
2022,0.0000,0.0000,0,0,358,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,15,64,114,151,1280,5212,20652,36672,40540,51852,1216.429543,3892.574538,11622.43136,16947.17736,20246.81872,49513.50636
2023,0.0000,0.0000,0,0,724,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,15,64,114,151,2002,7758,28814,47662,50646,72183,1216.429543,3892.574538,11622.43136,16947.17736,20246.81872,49513.50636
2024,0.0000,0.0000,0,0,299,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,5,15,64,114,151,1036,5472,21520,39660,40888,58792,1216.429543,3892.574538,11622.43136,16947.17736,20246.81872,49513.50636
2022,0.0000,0.0000,0,0,290,,,waterpoint,,1,0,27.2,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,12,19,25,118,157,4412,8184,12480,35616,43040,52124,1890.995017,3638.230179,4386.083419,17217.02991,21119.25537,56418.04152
2023,0.0000,0.0000,0,0,407,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,12,19,25,118,157,4452,9778,13058,45986,54380,76571,1890.995017,3638.230179,4386.083419,17217.02991,21119.25537,56418.04152
